<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
SAB,20180111,253.63,256.54,251.98,253.63,184000
SAB,20180110,253.63,254.60,251.69,252.17,82190
SAB,20180109,256.55,256.55,252.66,253.63,127130
SAB,20180108,255.58,256.55,251.69,253.63,115690
SAB,20180105,260.43,260.91,255.66,256.84,131870
SAB,20180104,260.44,261.12,255.58,259.94,238800
SAB,20180103,245.17,257.51,245.17,257.52,231500
SAB,20180102,246.83,247.51,242.84,245.17,116190
SAB,20171229,246.63,246.63,242.16,242.26,170350
SAB,20171228,246.83,246.83,242.16,242.16,177330
SAB,20171227,248.77,252.66,245.08,245.08,156790
SAB,20171226,256.55,256.74,248.77,249.74,174190
SAB,20171225,247.70,258.39,244.88,257.13,119540
SAB,20171222,250.71,254.60,243.91,243.91,226780
SAB,20171221,244.88,257.51,241.87,242.16,583060
SAB,20171220,260.43,272.09,259.95,259.94,276270
SAB,20171219,300.47,301.25,279.48,279.48,362340
SAB,20171218,300.47,308.92,300.47,300.47,255930
SAB,20171215,300.27,301.24,298.33,300.47,138480
SAB,20171214,308.05,308.05,300.27,300.27,131480
SAB,20171213,310.67,311.93,304.16,305.13,133180
SAB,20171212,304.64,304.64,299.30,304.16,311160
SAB,20171211,302.21,302.21,284.72,284.72,142910
SAB,20171208,307.08,310.48,298.82,300.27,85860
SAB,20171207,320.68,323.60,306.11,310.38,50120
SAB,20171206,320.68,323.60,307.08,318.74,65890
SAB,20171205,327.38,328.45,320.67,320.68,64960
SAB,20171204,320.68,331.37,320.68,322.91,77450
SAB,20171201,319.71,322.14,315.92,320.68,41490
SAB,20171130,332.15,337.20,319.71,319.71,59880
SAB,20171129,324.56,332.73,313.88,329.43,114970
SAB,20171128,292.50,310.96,292.50,310.96,41090
SAB,20171127,301.35,309.99,291.73,294.44,27840
SAB,20171124,301.24,310.57,296.38,309.80,55290
SAB,20171123,299.69,301.24,292.50,300.27,34940
SAB,20171122,284.72,300.27,284.72,299.69,113570
SAB,20171121,272.67,290.55,272.57,284.72,116870
SAB,20171120,268.20,272.87,267.52,272.67,46050
SAB,20171117,273.06,275.88,267.52,272.09,81030
SAB,20171116,260.43,272.09,260.43,272.09,55060
SAB,20171115,266.36,270.64,262.09,263.25,44210
SAB,20171114,268.40,272.09,266.46,266.46,18400
SAB,20171113,268.69,274.81,268.20,268.40,37370
SAB,20171110,270.25,270.25,266.17,268.69,16650
SAB,20171109,273.55,274.91,269.86,270.25,4680
SAB,20171108,280.65,290.46,269.86,273.55,79920
SAB,20171107,280.84,281.81,277.05,277.05,50470
SAB,20171106,281.81,283.75,279.87,281.81,7770
SAB,20171103,277.44,281.81,273.16,281.81,12150
SAB,20171102,278.80,280.84,275.98,280.84,43940
SAB,20171101,277.53,278.89,272.77,278.80,18930
SAB,20171031,278.89,278.89,275.10,277.53,3060
SAB,20171030,272.09,278.90,269.18,278.89,110150
SAB,20171027,274.04,274.04,264.42,272.58,26460
SAB,20171026,272.58,274.04,267.23,274.04,45560
SAB,20171025,272.58,272.58,266.26,271.51,5720
SAB,20171024,272.09,273.94,262.47,272.58,54670
SAB,20171023,268.20,272.09,262.47,272.09,36380
SAB,20171020,267.82,275.98,262.38,262.37,27530
SAB,20171019,276.76,276.95,270.15,270.15,38990
SAB,20171018,269.27,274.04,269.18,273.55,177700
SAB,20171017,264.32,271.12,260.63,271.12,40630
SAB,20171016,264.32,265.00,261.40,264.32,47420
SAB,20171013,258.49,264.32,253.73,264.32,57150
SAB,20171012,253.73,258.78,253.73,258.49,19470
SAB,20171011,252.56,254.50,252.46,254.41,15300
SAB,20171010,254.30,254.40,252.07,252.75,20900
SAB,20171009,255.37,255.37,248.28,252.75,12300
SAB,20171006,254.51,254.51,248.00,252.75,1920
SAB,20171005,247.80,257.33,247.80,252.66,2220
SAB,20171004,248.00,253.05,248.00,253.05,3250
SAB,20171003,254.60,254.60,248.86,249.55,7330
SAB,20171002,252.66,255.48,248.77,250.71,3580
SAB,20170929,258.48,264.80,252.65,252.66,13640
SAB,20170928,247.80,262.38,244.50,258.58,16960
SAB,20170927,250.71,250.71,245.85,247.80,15050
SAB,20170926,254.11,254.11,249.83,250.71,5600
SAB,20170925,258.68,258.68,242.94,254.11,14620
SAB,20170922,263.25,263.25,257.52,258.68,5950
SAB,20170921,264.32,264.32,257.52,257.52,52660
SAB,20170920,269.17,269.17,264.22,265.29,12860
SAB,20170919,268.69,270.15,264.32,267.23,20580
SAB,20170918,272.00,272.00,260.43,268.69,19100
SAB,20170915,259.46,264.31,259.46,264.32,24350
SAB,20170914,271.12,271.12,263.83,264.80,36910
SAB,20170913,273.06,276.85,269.46,269.47,27310
SAB,20170912,272.09,280.84,272.09,273.06,28500
SAB,20170911,273.74,280.83,273.74,276.95,29280
SAB,20170908,266.26,273.74,265.29,273.74,48020
SAB,20170907,255.57,263.54,251.88,263.54,107880
SAB,20170906,248.77,255.57,248.77,255.57,22460
SAB,20170905,247.31,255.57,247.31,247.80,42560
SAB,20170901,243.91,247.31,243.91,247.31,18680
SAB,20170831,240.12,248.09,240.12,243.91,49740
SAB,20170830,242.84,242.94,240.22,242.94,10860
SAB,20170829,240.03,242.94,239.83,241.97,16570
SAB,20170828,245.85,245.85,238.08,245.37,23900
SAB,20170825,241.00,246.73,239.15,245.85,10060
SAB,20170824,247.51,247.80,239.06,247.51,67660
SAB,20170823,242.75,247.70,234.20,247.51,46130
SAB,20170822,251.59,251.59,235.65,239.25,40100
SAB,20170821,240.99,249.74,238.08,249.74,59480
SAB,20170818,239.05,247.79,239.05,245.85,48040
SAB,20170817,242.74,255.57,242.74,245.85,85640
SAB,20170816,238.57,241.97,233.32,241.87,39460
SAB,20170815,238.96,238.96,230.31,236.04,80350
SAB,20170814,239.15,242.85,237.11,237.11,25970
SAB,20170811,241.97,243.43,238.18,241.00,25140
SAB,20170810,241.97,243.43,235.66,241.97,19570
SAB,20170809,244.88,252.17,235.16,235.17,61800
SAB,20170808,251.19,251.19,242.06,245.85,41220
SAB,20170807,238.08,255.57,238.08,242.06,33620
SAB,20170804,238.86,238.86,233.71,238.86,15550
SAB,20170803,238.08,238.86,236.23,238.08,5910
SAB,20170802,237.98,238.56,233.70,238.47,14340
SAB,20170801,233.22,237.98,231.28,237.98,69450
SAB,20170731,225.45,230.21,225.45,230.21,95520
SAB,20170728,228.37,228.85,224.58,228.85,15600
SAB,20170727,223.51,228.75,223.51,228.56,25440
SAB,20170726,229.34,229.34,213.20,228.56,28870
SAB,20170725,228.36,229.34,226.23,228.85,19390
SAB,20170724,228.85,229.72,217.67,228.85,111440
SAB,20170721,227.39,230.79,225.45,228.85,117590
SAB,20170720,225.54,228.36,219.61,227.39,93230
SAB,20170719,221.47,229.34,220.59,225.54,171600
SAB,20170718,216.70,221.56,214.76,219.62,87890
SAB,20170717,206.02,215.73,206.02,213.30,44950
SAB,20170714,205.52,205.81,205.04,205.53,50680
SAB,20170713,204.07,204.55,202.61,204.55,44270
SAB,20170712,205.13,205.52,204.06,204.26,9580
SAB,20170711,204.07,204.94,203.58,204.55,85430
SAB,20170710,204.07,204.46,203.10,204.07,65040
SAB,20170707,204.07,204.17,202.71,204.07,11440
SAB,20170706,204.07,204.07,201.74,204.07,5360
SAB,20170705,203.09,204.07,203.09,204.07,8580
SAB,20170704,199.21,204.94,199.21,204.94,44930
SAB,20170703,204.07,204.56,198.24,204.07,50930
SAB,20170630,200.67,203.10,200.67,202.42,81400
SAB,20170629,200.96,201.64,196.39,200.67,66380
SAB,20170628,201.54,201.54,195.52,200.96,8280
SAB,20170627,201.54,202.12,200.67,201.54,16400
SAB,20170626,201.16,201.64,200.19,201.54,13630
SAB,20170623,199.02,201.06,198.53,201.06,36240
SAB,20170622,199.11,199.98,197.36,199.21,5890
SAB,20170621,197.27,199.12,196.30,199.11,19620
SAB,20170620,195.32,197.26,182.59,197.27,48670
SAB,20170619,195.32,195.32,194.35,195.32,47210
SAB,20170616,194.35,197.27,194.35,194.64,13430
SAB,20170615,196.29,196.29,194.35,194.35,13680
SAB,20170614,189.50,196.30,189.40,194.35,140190
SAB,20170613,189.39,189.39,187.06,189.40,19500
